flight_id,date,carrier,flight_number,tail_number,origin,dest,sched_dep_local,delay_probability,risk_band,predicted_delayed_15,top_reason,reason_details,recommended_action,actual_delayed_15,actual_dep_delay_min,actual_delay_cause
2015-01-11_AA313,2015-01-11,AA,313,N454AA,DEN,DFW,12:10,0.2219,low,0,Weather pressure at origin,Weather pressure at origin (0.33); Weather pressure at origin (0.17); Congested departure bank (0.10),Monitor only; no proactive intervention recommended.,0.0,9.0,nas
2015-01-11_DL2016,2015-01-11,DL,2016,N824DN,DEN,ATL,17:26,0.2218,low,0,Weather pressure at origin,Weather pressure at origin (0.37); Congested departure bank (0.24); Inbound Missing (0.15),Monitor only; no proactive intervention recommended.,0.0,-3.0,none
2015-01-11_F9122,2015-01-11,F9,122,N921FR,DEN,DFW,14:55,0.2216,low,0,Weather pressure at origin,Weather pressure at origin (0.31); Weather pressure at origin (0.15); Inbound Missing (0.15),Monitor only; no proactive intervention recommended.,0.0,-9.0,none
2015-01-06_AA2279,2015-01-06,AA,2279,N567AA,ORD,AUS,07:35,0.2214,low,0,Origin airport pattern: ORD,Origin airport pattern: ORD (0.29); Inbound Missing (0.15); Weather pressure at origin (0.10),Monitor only; no proactive intervention recommended.,0.0,13.0,none
2015-01-10_UA1012,2015-01-10,UA,1012,N37422,ORD,IAH,05:15,0.2211,low,0,Carrier operating pattern: UA,Carrier operating pattern: UA (0.52); Origin airport pattern: ORD (0.29); Weather pressure at origin (0.08),Monitor only; no proactive intervention recommended.,0.0,4.0,none
2015-01-09_F9555,2015-01-09,F9,555,N218FR,DEN,SAN,12:35,0.2211,low,0,Weather pressure at origin,Weather pressure at origin (0.43); Congested departure bank (0.10); Weather pressure at origin (0.09),Monitor only; no proactive intervention recommended.,0.0,-7.0,none
2015-01-10_NK815,2015-01-10,NK,815,N505NK,ORD,MSY,08:05,0.2211,low,0,Origin airport pattern: ORD,Origin airport pattern: ORD (0.29); Carrier operating pattern: NK (0.23); Weather pressure at origin (0.08),Monitor only; no proactive intervention recommended.,1.0,45.0,carrier
2015-01-10_OO5642,2015-01-10,OO,5642,N793SK,DEN,ASE,14:30,0.2209,low,0,Carrier operating pattern: OO,Carrier operating pattern: OO (0.45); Weather pressure at origin (0.21); Congested departure bank (0.10),Monitor only; no proactive intervention recommended.,0.0,-7.0,none
2015-01-07_AA2309,2015-01-07,AA,2309,N4XPAA,ORD,DFW,08:18,0.2205,low,0,Origin airport pattern: ORD,Origin airport pattern: ORD (0.29); Weather pressure at origin (0.22); Destination/network pattern: DFW (0.09),Monitor only; no proactive intervention recommended.,1.0,16.0,none
2015-01-10_F91068,2015-01-10,F9,1068,N214FR,DEN,ORD,09:20,0.2202,low,0,Destination/network pattern: ORD,Destination/network pattern: ORD (0.49); Weather pressure at origin (0.18); Congested departure bank (0.10),Monitor only; no proactive intervention recommended.,0.0,-4.0,none
2015-01-05_F9722,2015-01-05,F9,722,N943FR,DEN,DCA,07:45,0.2201,low,0,Day Of Week,Day Of Week (0.17); Weather pressure at origin (0.17); Longer sector exposure (0.15),Monitor only; no proactive intervention recommended.,1.0,22.0,late_aircraft
2015-01-09_OO5657,2015-01-09,OO,5657,N923SW,DEN,SGF,10:17,0.2201,low,0,Carrier operating pattern: OO,Carrier operating pattern: OO (0.45); Weather pressure at origin (0.28); Congested departure bank (0.10),Monitor only; no proactive intervention recommended.,0.0,10.0,nas
2015-01-07_F9777,2015-01-07,F9,777,N921FR,DEN,LAS,14:04,0.2201,low,0,Weather pressure at origin,Weather pressure at origin (0.12); Congested departure bank (0.10); Congested departure bank (0.04),Monitor only; no proactive intervention recommended.,0.0,11.0,none
2015-01-10_UA1250,2015-01-10,UA,1250,N68822,DEN,MCO,08:10,0.2201,low,0,Carrier operating pattern: UA,Carrier operating pattern: UA (0.52); Weather pressure at origin (0.18); Late inbound aircraft cascade (0.17),Monitor only; no proactive intervention recommended.,1.0,25.0,none
2015-01-05_F9424,2015-01-05,F9,424,N920FR,DEN,ATL,08:55,0.2198,low,0,Day Of Week,Day Of Week (0.17); Weather pressure at origin (0.17); Inbound Missing (0.15),Monitor only; no proactive intervention recommended.,0.0,-10.0,none
2015-01-10_F9720,2015-01-10,F9,720,N938FR,DEN,DCA,16:50,0.2198,low,0,Congested departure bank,Congested departure bank (0.18); Longer sector exposure (0.15); Weather pressure at origin (0.13),Monitor only; no proactive intervention recommended.,1.0,74.0,late_aircraft
2015-01-10_OO4474,2015-01-10,OO,4474,N813SK,ORD,MSP,08:45,0.2198,low,0,Carrier operating pattern: OO,Carrier operating pattern: OO (0.45); Origin airport pattern: ORD (0.29); Inbound Missing (0.15),Monitor only; no proactive intervention recommended.,0.0,-3.0,none
2015-01-08_AA313,2015-01-08,AA,313,N520AA,DEN,DFW,12:10,0.2198,low,0,Weather pressure at origin,Weather pressure at origin (0.22); Inbound Missing (0.15); Congested departure bank (0.10),Monitor only; no proactive intervention recommended.,1.0,26.0,late_aircraft
2015-01-08_OO6515,2015-01-08,OO,6515,N766SK,DEN,DFW,07:55,0.2198,low,0,Carrier operating pattern: OO,Carrier operating pattern: OO (0.45); Late inbound aircraft cascade (0.20); Weather pressure at origin (0.10),Monitor only; no proactive intervention recommended.,0.0,12.0,none
2015-01-08_EV5974,2015-01-08,EV,5974,N11194,DEN,MTJ,15:16,0.2197,low,0,Carrier operating pattern: EV,Carrier operating pattern: EV (0.34); Weather pressure at origin (0.24); Congested departure bank (0.11),Monitor only; no proactive intervention recommended.,1.0,27.0,none
2015-01-06_OO6413,2015-01-06,OO,6413,N472CA,DEN,FAR,13:51,0.2196,low,0,Carrier operating pattern: OO,Carrier operating pattern: OO (0.45); Weather pressure at origin (0.27); Congested departure bank (0.10),Monitor only; no proactive intervention recommended.,0.0,-1.0,none
2015-01-09_F9718,2015-01-09,F9,718,N201FR,DEN,DCA,11:30,0.2196,low,0,Weather pressure at origin,Weather pressure at origin (0.38); Longer sector exposure (0.15); Destination/network pattern: DCA (0.12),Monitor only; no proactive intervention recommended.,0.0,-6.0,none
2015-01-05_US691,2015-01-05,US,691,N155UW,ORD,CLT,09:05,0.2195,low,0,Origin airport pattern: ORD,Origin airport pattern: ORD (0.29); Day Of Week (0.17); Inbound Missing (0.15),Monitor only; no proactive intervention recommended.,0.0,7.0,none
2015-01-07_WN689,2015-01-07,WN,689,N473WN,DEN,OAK,08:55,0.2194,low,0,Carrier operating pattern: WN,Carrier operating pattern: WN (0.47); Late inbound aircraft cascade (0.36); Weather pressure at origin (0.30),Monitor only; no proactive intervention recommended.,0.0,3.0,none
2015-01-07_US2056,2015-01-07,US,2056,N508AY,ORD,CLT,12:15,0.2194,low,0,Origin airport pattern: ORD,Origin airport pattern: ORD (0.29); Weather pressure at origin (0.29); Inbound Missing (0.15),Monitor only; no proactive intervention recommended.,0.0,0.0,none
2015-01-11_UA1012,2015-01-11,UA,1012,N68821,ORD,IAH,05:15,0.2193,low,0,Carrier operating pattern: UA,Carrier operating pattern: UA (0.52); Origin airport pattern: ORD (0.29); Longer sector exposure (0.03),Monitor only; no proactive intervention recommended.,0.0,2.0,none
2015-01-10_F9407,2015-01-10,F9,407,N227FR,DEN,LAX,17:45,0.2193,low,0,Congested departure bank,Congested departure bank (0.24); Destination/network pattern: LAX (0.13); Weather pressure at origin (0.11),Monitor only; no proactive intervention recommended.,0.0,-8.0,none
2015-01-09_AA1516,2015-01-09,AA,1516,N3CTAA,ORD,MSP,09:50,0.219,low,0,Origin airport pattern: ORD,Origin airport pattern: ORD (0.29); Weather pressure at origin (0.11); Congested departure bank (0.10),Monitor only; no proactive intervention recommended.,1.0,19.0,none
2015-01-08_WN1711,2015-01-08,WN,1711,N8607M,DEN,SFO,08:40,0.219,low,0,Carrier operating pattern: WN,Carrier operating pattern: WN (0.47); Weather pressure at origin (0.17); Inbound Missing (0.15),Monitor only; no proactive intervention recommended.,0.0,8.0,none
2015-01-11_F9557,2015-01-11,F9,557,N201FR,DEN,SAN,17:50,0.2189,low,0,Weather pressure at origin,Weather pressure at origin (0.37); Congested departure bank (0.24); Congested departure bank (0.10),Monitor only; no proactive intervention recommended.,0.0,11.0,none
2015-01-05_OO5622,2015-01-05,OO,5622,N916SW,ORD,DSM,07:44,0.2188,low,0,Carrier operating pattern: OO,Carrier operating pattern: OO (0.45); Origin airport pattern: ORD (0.29); Day Of Week (0.17),Monitor only; no proactive intervention recommended.,0.0,7.0,none
2015-01-06_WN4542,2015-01-06,WN,4542,N707SA,DEN,STL,08:05,0.2187,low,0,Carrier operating pattern: WN,Carrier operating pattern: WN (0.47); Weather pressure at origin (0.15); Inbound Missing (0.15),Monitor only; no proactive intervention recommended.,0.0,4.0,none
2015-01-10_AA313,2015-01-10,AA,313,N514AA,DEN,DFW,12:10,0.2186,low,0,Weather pressure at origin,Weather pressure at origin (0.16); Inbound Missing (0.15); Congested departure bank (0.10),Monitor only; no proactive intervention recommended.,1.0,20.0,carrier
2015-01-09_EV4750,2015-01-09,EV,4750,N14991,ORD,FSD,08:16,0.2185,low,0,Carrier operating pattern: EV,Carrier operating pattern: EV (0.34); Origin airport pattern: ORD (0.29); Inbound Missing (0.15),Monitor only; no proactive intervention recommended.,0.0,-1.0,none
2015-01-10_US643,2015-01-10,US,643,N567UW,ORD,CLT,15:59,0.2181,low,0,Origin airport pattern: ORD,Origin airport pattern: ORD (0.29); Weather pressure at origin (0.14); Congested departure bank (0.11),Monitor only; no proactive intervention recommended.,0.0,-4.0,none
2015-01-09_WN3392,2015-01-09,WN,3392,N935WN,DEN,LAX,06:00,0.218,low,0,Carrier operating pattern: WN,Carrier operating pattern: WN (0.47); Weather pressure at origin (0.18); Inbound Missing (0.15),Monitor only; no proactive intervention recommended.,1.0,48.0,carrier
2015-01-08_WN369,2015-01-08,WN,369,N734SA,DEN,SAT,13:10,0.2179,low,0,Carrier operating pattern: WN,Carrier operating pattern: WN (0.47); Weather pressure at origin (0.27); Congested departure bank (0.10),Monitor only; no proactive intervention recommended.,0.0,11.0,none
2015-01-06_UA1674,2015-01-06,UA,1674,N24224,DEN,SAT,10:03,0.2172,low,0,Carrier operating pattern: UA,Carrier operating pattern: UA (0.52); Weather pressure at origin (0.12); Congested departure bank (0.10),Monitor only; no proactive intervention recommended.,0.0,12.0,none
2015-01-05_AA1202,2015-01-05,AA,1202,N3CTAA,ORD,SNA,08:20,0.2172,low,0,Origin airport pattern: ORD,Origin airport pattern: ORD (0.29); Longer sector exposure (0.20); Day Of Week (0.17),Monitor only; no proactive intervention recommended.,1.0,92.0,carrier
2015-01-10_EV3935,2015-01-10,EV,3935,N13956,ORD,DSM,11:55,0.2172,low,0,Carrier operating pattern: EV,Carrier operating pattern: EV (0.34); Origin airport pattern: ORD (0.29); Congested departure bank (0.10),Monitor only; no proactive intervention recommended.,0.0,0.0,none
2015-01-11_EV4244,2015-01-11,EV,4244,N11119,DEN,OKC,13:21,0.2172,low,0,Carrier operating pattern: EV,Carrier operating pattern: EV (0.34); Weather pressure at origin (0.33); Weather pressure at origin (0.17),Monitor only; no proactive intervention recommended.,0.0,-7.0,none
2015-01-08_WN315,2015-01-08,WN,315,N747SA,DEN,ONT,08:50,0.2172,low,0,Carrier operating pattern: WN,Carrier operating pattern: WN (0.47); Weather pressure at origin (0.17); Destination/network pattern: ONT (0.07),Monitor only; no proactive intervention recommended.,0.0,0.0,none
2015-01-07_UA1721,2015-01-07,UA,1721,N73283,DEN,SFO,06:00,0.2172,low,0,Carrier operating pattern: UA,Carrier operating pattern: UA (0.52); Weather pressure at origin (0.17); Weather pressure at origin (0.12),Monitor only; no proactive intervention recommended.,0.0,1.0,none
2015-01-09_F9757,2015-01-09,F9,757,N918FR,DEN,PHX,20:50,0.2171,low,0,Congested departure bank,Congested departure bank (0.45); Weather pressure at origin (0.13); Congested departure bank (0.10),Monitor only; no proactive intervention recommended.,0.0,-2.0,none
2015-01-09_US2058,2015-01-09,US,2058,N579UW,DEN,PHL,13:45,0.2171,low,0,Weather pressure at origin,Weather pressure at origin (0.34); Longer sector exposure (0.17); Weather pressure at origin (0.15),Monitor only; no proactive intervention recommended.,0.0,-6.0,none
2015-01-07_AA394,2015-01-07,AA,394,N3BHAA,ORD,LGA,06:35,0.2168,low,0,Origin airport pattern: ORD,Origin airport pattern: ORD (0.29); Weather pressure at origin (0.22); Inbound Missing (0.15),Monitor only; no proactive intervention recommended.,0.0,-4.0,none
2015-01-08_AA959,2015-01-08,AA,959,N492AA,DEN,DFW,16:20,0.2168,low,0,Weather pressure at origin,Weather pressure at origin (0.20); Congested departure bank (0.18); Congested departure bank (0.10),Monitor only; no proactive intervention recommended.,0.0,0.0,none
2015-01-05_F9403,2015-01-05,F9,403,N925FR,DEN,LAX,08:05,0.2167,low,0,Day Of Week,Day Of Week (0.17); Weather pressure at origin (0.17); Inbound Missing (0.15),Monitor only; no proactive intervention recommended.,0.0,1.0,none
2015-01-11_WN914,2015-01-11,WN,914,N919WN,DEN,LAS,08:00,0.2167,low,0,Carrier operating pattern: WN,Carrier operating pattern: WN (0.47); Late inbound aircraft cascade (0.24); Weather pressure at origin (0.20),Monitor only; no proactive intervention recommended.,0.0,-2.0,none
2015-01-10_UA1209,2015-01-10,UA,1209,N18223,DEN,CLE,11:02,0.2163,low,0,Carrier operating pattern: UA,Carrier operating pattern: UA (0.52); Weather pressure at origin (0.11); Congested departure bank (0.10),Monitor only; no proactive intervention recommended.,1.0,31.0,carrier
2015-01-06_US2058,2015-01-06,US,2058,N915US,DEN,PHL,13:45,0.2162,low,0,Weather pressure at origin,Weather pressure at origin (0.27); Longer sector exposure (0.17); Inbound Missing (0.15),Monitor only; no proactive intervention recommended.,1.0,83.0,nas
2015-01-08_WN251,2015-01-08,WN,251,N222WN,DEN,LAX,08:50,0.216,low,0,Carrier operating pattern: WN,Carrier operating pattern: WN (0.47); Weather pressure at origin (0.17); Destination/network pattern: LAX (0.13),Monitor only; no proactive intervention recommended.,0.0,-7.0,none
2015-01-07_WN3659,2015-01-07,WN,3659,N942WN,DEN,MCI,06:00,0.2159,low,0,Carrier operating pattern: WN,Carrier operating pattern: WN (0.47); Weather pressure at origin (0.17); Inbound Missing (0.15),Monitor only; no proactive intervention recommended.,0.0,-4.0,none
2015-01-10_WN2811,2015-01-10,WN,2811,N8610A,DEN,FLL,10:50,0.2158,low,0,Carrier operating pattern: WN,Carrier operating pattern: WN (0.47); Longer sector exposure (0.20); Weather pressure at origin (0.14),Monitor only; no proactive intervention recommended.,0.0,2.0,none
2015-01-10_AA1430,2015-01-10,AA,1430,N569AA,ORD,MSP,14:25,0.2157,low,0,Origin airport pattern: ORD,Origin airport pattern: ORD (0.29); Congested departure bank (0.10); Weather pressure at origin (0.08),Monitor only; no proactive intervention recommended.,1.0,97.0,late_aircraft
2015-01-08_EV6060,2015-01-08,EV,6060,N12122,DEN,SGF,12:35,0.2156,low,0,Carrier operating pattern: EV,Carrier operating pattern: EV (0.34); Weather pressure at origin (0.22); Inbound Missing (0.15),Monitor only; no proactive intervention recommended.,0.0,-1.0,none
2015-01-10_UA331,2015-01-10,UA,331,N451UA,DEN,SNA,11:17,0.2153,low,0,Carrier operating pattern: UA,Carrier operating pattern: UA (0.52); Weather pressure at origin (0.11); Congested departure bank (0.10),Monitor only; no proactive intervention recommended.,0.0,14.0,none
2015-01-11_AA1075,2015-01-11,AA,1075,N3KEAA,ORD,DCA,08:11,0.2151,low,0,Origin airport pattern: ORD,Origin airport pattern: ORD (0.29); Inbound Missing (0.15); Destination/network pattern: DCA (0.12),Monitor only; no proactive intervention recommended.,0.0,-5.0,none
2015-01-07_US1859,2015-01-07,US,1859,N633AW,ORD,CLT,10:39,0.215,low,0,Origin airport pattern: ORD,Origin airport pattern: ORD (0.29); Weather pressure at origin (0.24); Inbound Missing (0.15),Monitor only; no proactive intervention recommended.,0.0,-5.0,none
2015-01-11_F9244,2015-01-11,F9,244,N922FR,DEN,IAH,10:35,0.2148,low,0,Weather pressure at origin,Weather pressure at origin (0.43); Weather pressure at origin (0.17); Congested departure bank (0.10),Monitor only; no proactive intervention recommended.,1.0,58.0,late_aircraft
2015-01-07_UA1016,2015-01-07,UA,1016,N37290,DEN,IAH,07:00,0.2147,low,0,Carrier operating pattern: UA,Carrier operating pattern: UA (0.52); Weather pressure at origin (0.20); Weather pressure at origin (0.17),Monitor only; no proactive intervention recommended.,0.0,-4.0,none
2015-01-09_AA394,2015-01-09,AA,394,N3FXAA,ORD,LGA,06:35,0.2147,low,0,Origin airport pattern: ORD,Origin airport pattern: ORD (0.29); Inbound Missing (0.15); Weather pressure at origin (0.11),Monitor only; no proactive intervention recommended.,,,carrier
2015-01-06_WN429,2015-01-06,WN,429,N472WN,DEN,LAS,06:15,0.2147,low,0,Carrier operating pattern: WN,Carrier operating pattern: WN (0.47); Inbound Missing (0.15); Weather pressure at origin (0.13),Monitor only; no proactive intervention recommended.,1.0,38.0,carrier
2015-01-10_F9288,2015-01-10,F9,288,N912FR,DEN,STL,20:55,0.2145,low,0,Congested departure bank,Congested departure bank (0.45); Congested departure bank (0.10); Weather pressure at origin (0.09),Monitor only; no proactive intervention recommended.,0.0,-7.0,none
2015-01-06_US521,2015-01-06,US,521,N971UY,DEN,PHX,14:50,0.2143,low,0,Late inbound aircraft cascade,Late inbound aircraft cascade (0.31); Weather pressure at origin (0.26); Congested departure bank (0.10),Monitor only; no proactive intervention recommended.,1.0,66.0,late_aircraft
2015-01-09_OO6332,2015-01-09,OO,6332,N918SW,DEN,GJT,07:57,0.2142,low,0,Carrier operating pattern: OO,Carrier operating pattern: OO (0.45); Destination/network pattern: GJT (0.42); Weather pressure at origin (0.17),Monitor only; no proactive intervention recommended.,1.0,16.0,weather
2015-01-06_F9828,2015-01-06,F9,828,N926FR,DEN,MCI,08:35,0.2141,low,0,Late inbound aircraft cascade,Late inbound aircraft cascade (0.80); Weather pressure at origin (0.15); Day Of Week (0.09),Monitor only; no proactive intervention recommended.,0.0,10.0,nas
